date,heure,station,temperature,point_de_rosee,pression,direction_vent,vitesse_vent
2016-01-20,01:00,FKKD,26.0,25.0,100.9,170,02
2016-01-20,02:00,FKKD,26.0,25.0,100.8,110,02
2016-01-20,03:00,FKKD,26.0,25.0,100.8,000,00
2016-01-20,04:00,FKKD,26.0,25.0,100.8,000,00
2016-01-20,05:00,FKKD,25.0,24.0,100.9,000,00
2016-01-20,06:00,FKKD,25.0,25.0,101.0,000,00
2016-01-20,07:00,FKKD,26.0,25.0,101.1,000,00
2016-01-20,08:00,FKKD,28.0,25.0,101.2,170,02
2016-01-20,09:00,FKKD,30.0,25.0,101.2,150,05
2016-01-20,10:00,FKKD,31.0,25.0,101.1,000,00
2016-01-20,11:00,FKKD,32.0,25.0,101.0,310,05
2016-01-20,14:00,FKKD,33.0,24.0,100.7,250,09
2016-01-20,15:00,FKKD,32.0,24.0,100.7,250,10
2016-01-20,16:00,FKKD,31.0,25.0,100.7,250,09
2016-01-20,17:00,FKKD,30.0,26.0,100.7,240,06
2016-01-20,18:00,FKKD,29.0,26.0,100.8,230,01
2016-01-20,19:00,FKKD,28.0,26.0,100.9,260,02
2016-01-20,21:00,FKKD,29.0,26.0,101.0,260,06
2016-01-20,22:00,FKKD,29.0,26.0,101.1,240,02
2016-01-20,23:00,FKKD,28.0,26.0,101.0,170,01
2016-01-21,00:00,FKKD,27.0,26.0,101.0,000,00
2016-01-21,01:00,FKKD,27.0,26.0,101.0,000,00
2016-01-21,02:00,FKKD,27.0,26.0,100.9,000,00
2016-01-21,03:00,FKKD,27.0,26.0,100.9,000,00
2016-01-21,05:00,FKKD,26.0,26.0,101.0,000,00
2016-01-21,06:00,FKKD,26.0,26.0,101.0,000,00
2016-01-21,07:00,FKKD,27.0,26.0,101.1,000,00
2016-01-21,08:00,FKKD,28.0,26.0,101.2,030,02
2016-01-21,09:00,FKKD,30.0,25.0,101.2,170,01
2016-01-21,10:00,FKKD,31.0,25.0,101.1,070,02
2016-01-21,11:00,FKKD,32.0,24.0,101.0,010,05
2016-01-21,12:00,FKKD,33.0,24.0,100.9,300,06
2016-01-21,13:00,FKKD,34.0,23.0,100.8,260,07
2016-01-21,14:00,FKKD,33.0,25.0,100.7,260,07
2016-01-21,15:00,FKKD,33.0,25.0,100.7,260,09
2016-01-21,16:00,FKKD,31.0,26.0,100.7,260,10
2016-01-21,17:00,FKKD,30.0,26.0,100.7,270,07
2016-01-21,18:00,FKKD,29.0,26.0,100.7,270,05
2016-01-21,19:00,FKKD,29.0,26.0,100.8,270,05
2016-01-21,20:00,FKKD,29.0,26.0,100.9,220,04
2016-01-21,21:00,FKKD,28.0,26.0,101.0,240,02
2016-01-21,22:00,FKKD,28.0,26.0,101.1,000,00
2016-01-21,23:00,FKKD,28.0,26.0,101.0,000,00
2016-01-22,00:00,FKKD,27.0,26.0,101.0,000,00
2016-01-22,01:00,FKKD,27.0,26.0,101.0,000,00
2016-01-22,02:00,FKKD,27.0,26.0,101.0,340,02
2016-01-22,03:00,FKKD,27.0,25.0,101.0,000,00
2016-01-22,04:00,FKKD,26.0,26.0,101.1,060,02
2016-01-22,05:00,FKKD,26.0,25.0,101.1,030,01
2016-01-22,06:00,FKKD,26.0,25.0,101.1,160,01
2016-01-22,07:00,FKKD,27.0,26.0,101.1,130,02
2016-01-22,08:00,FKKD,29.0,25.0,101.2,330,05
2016-01-22,10:00,FKKD,32.0,25.0,101.2,210,02
2016-01-22,11:00,FKKD,32.0,24.0,101.1,170,04
2016-01-22,12:00,FKKD,34.0,22.0,101.0,230,05
2016-01-22,13:00,FKKD,33.0,24.0,100.9,220,03
2016-01-22,14:00,FKKD,34.0,22.0,100.8,240,05
2016-01-22,15:00,FKKD,32.0,24.0,100.7,260,09
2016-01-22,16:00,FKKD,32.0,23.0,100.7,260,06
2016-01-22,17:00,FKKD,30.0,23.0,100.8,270,04
2016-01-22,18:00,FKKD,30.0,24.0,100.8,300,04
2016-01-22,19:00,FKKD,29.0,25.0,100.9,000,00
2016-01-22,20:00,FKKD,28.0,25.0,101.0,170,01
2016-01-22,21:00,FKKD,27.0,25.0,101.0,170,01
2016-01-22,22:00,FKKD,27.0,25.0,101.1,120,02
2016-01-22,23:00,FKKD,26.0,25.0,101.1,170,03
2016-01-23,00:00,FKKD,26.0,24.0,101.1,000,00
2016-01-23,01:00,FKKD,25.0,24.0,101.0,000,00
2016-01-23,02:00,FKKD,25.0,24.0,101.0,000,00
2016-01-23,03:00,FKKD,25.0,24.0,101.0,000,00
2016-01-23,05:00,FKKD,25.0,24.0,101.1,000,00
2016-01-23,06:00,FKKD,25.0,24.0,101.1,090,02
2016-01-23,07:00,FKKD,26.0,25.0,101.3,000,00
2016-01-23,08:00,FKKD,27.0,25.0,101.3,180,01
2016-01-23,09:00,FKKD,29.0,26.0,101.4,070,01
2016-01-23,10:00,FKKD,30.0,24.0,101.3,,02
2016-01-23,11:00,FKKD,32.0,24.0,101.3,340,02
2016-01-23,12:00,FKKD,33.0,23.0,101.2,280,02
2016-01-23,13:00,FKKD,34.0,23.0,101.1,260,06
2016-01-23,14:00,FKKD,33.0,23.0,101.0,230,08
2016-01-23,15:00,FKKD,32.0,24.0,100.9,270,09
2016-01-23,16:00,FKKD,32.0,24.0,100.9,260,08
2016-01-23,17:00,FKKD,31.0,23.0,101.0,260,05
2016-01-23,18:00,FKKD,30.0,23.0,101.1,260,05
2016-01-23,19:00,FKKD,29.0,23.0,101.2,270,04
2016-01-23,20:00,FKKD,29.0,24.0,101.3,270,02
2016-01-23,21:00,FKKD,28.0,24.0,101.3,270,02
2016-01-23,22:00,FKKD,28.0,24.0,101.3,270,02
2016-01-23,23:00,FKKD,27.0,25.0,101.4,000,00
2016-01-24,00:00,FKKD,27.0,25.0,101.4,,02
2016-01-24,01:00,FKKD,26.0,25.0,101.3,000,00
2016-01-24,02:00,FKKD,26.0,24.0,101.2,150,01
2016-01-24,03:00,FKKD,25.0,24.0,101.2,150,01
2016-01-24,04:00,FKKD,26.0,25.0,101.3,000,00
2016-01-24,05:00,FKKD,25.0,25.0,101.3,000,00
2016-01-24,06:00,FKKD,25.0,24.0,101.3,000,00
2016-01-24,07:00,FKKD,26.0,23.0,101.5,040,02
2016-01-24,08:00,FKKD,28.0,24.0,101.5,060,02
2016-01-24,09:00,FKKD,30.0,25.0,101.5,130,02
2016-01-24,10:00,FKKD,31.0,25.0,101.5,210,02
2016-01-24,11:00,FKKD,31.0,23.0,101.4,000,00
2016-01-24,12:00,FKKD,33.0,23.0,101.3,200,03
2016-01-24,13:00,FKKD,33.0,22.0,101.2,260,07
2016-01-24,14:00,FKKD,33.0,24.0,101.1,260,08
2016-01-24,15:00,FKKD,32.0,24.0,101.0,250,11
2016-01-24,16:00,FKKD,31.0,24.0,101.0,260,08
2016-01-24,17:00,FKKD,30.0,25.0,101.1,240,06
2016-01-24,18:00,FKKD,29.0,25.0,101.2,270,04
2016-01-24,19:00,FKKD,28.0,25.0,101.3,000,00
2016-01-24,20:00,FKKD,28.0,25.0,101.4,210,01
2016-01-24,21:00,FKKD,27.0,26.0,101.5,000,00
2016-01-24,22:00,FKKD,27.0,26.0,101.5,000,00
2016-01-24,23:00,FKKD,27.0,26.0,101.5,000,00
2016-01-25,00:00,FKKD,27.0,26.0,101.4,070,02
2016-01-25,01:00,FKKD,27.0,26.0,101.3,000,00
2016-01-25,02:00,FKKD,26.0,26.0,101.3,000,00
2016-01-25,03:00,FKKD,26.0,25.0,101.3,000,00
2016-01-25,04:00,FKKD,26.0,25.0,101.3,150,01
2016-01-25,05:00,FKKD,26.0,25.0,101.4,150,01
2016-01-25,06:00,FKKD,26.0,25.0,101.3,080,01
2016-01-25,07:00,FKKD,26.0,25.0,101.4,000,00
2016-01-25,08:00,FKKD,29.0,25.0,101.5,150,01
2016-01-25,09:00,FKKD,30.0,25.0,101.5,170,06
2016-01-25,10:00,FKKD,31.0,24.0,101.4,140,05
2016-01-25,11:00,FKKD,32.0,25.0,101.3,190,01
2016-01-25,12:00,FKKD,33.0,24.0,101.2,200,02
2016-01-25,13:00,FKKD,33.0,25.0,101.2,280,05
2016-01-25,14:00,FKKD,33.0,25.0,101.1,250,08
2016-01-25,15:00,FKKD,32.0,25.0,101.1,260,08
2016-01-25,16:00,FKKD,31.0,26.0,101.0,270,08
2016-01-25,17:00,FKKD,30.0,25.0,101.0,250,04
2016-01-25,18:00,FKKD,29.0,26.0,101.1,220,06
2016-01-25,19:00,FKKD,29.0,26.0,101.1,000,00
2016-01-25,20:00,FKKD,28.0,26.0,101.3,000,00
2016-01-25,21:00,FKKD,28.0,26.0,101.4,000,00
2016-01-25,22:00,FKKD,27.0,26.0,101.4,000,00
2016-01-25,23:00,FKKD,27.0,26.0,101.4,180,03
2016-01-26,00:00,FKKD,28.0,26.0,101.4,000,00
2016-01-26,01:00,FKKD,27.0,26.0,101.3,140,02
2016-01-26,02:00,FKKD,27.0,26.0,101.3,000,00
2016-01-26,03:00,FKKD,26.0,26.0,101.3,000,00
2016-01-26,04:00,FKKD,26.0,23.0,101.3,010,02
2016-01-26,05:00,FKKD,25.0,24.0,101.3,000,00
2016-01-26,06:00,FKKD,25.0,24.0,101.4,000,00
2016-01-26,07:00,FKKD,26.0,25.0,101.4,160,03
2016-01-26,08:00,FKKD,28.0,25.0,101.5,150,03
2016-01-26,09:00,FKKD,29.0,25.0,101.5,000,00
2016-01-26,10:00,FKKD,30.0,25.0,101.5,000,00
2016-01-26,11:00,FKKD,32.0,24.0,101.4,220,06
2016-01-26,12:00,FKKD,33.0,24.0,101.4,260,06
2016-01-26,13:00,FKKD,33.0,24.0,101.3,230,08
2016-01-26,14:00,FKKD,33.0,24.0,101.1,240,07
2016-01-26,15:00,FKKD,32.0,25.0,101.1,250,08
2016-01-26,16:00,FKKD,31.0,25.0,101.1,260,09
2016-01-26,17:00,FKKD,30.0,26.0,101.1,280,07
2016-01-26,18:00,FKKD,29.0,25.0,101.2,280,05
2016-01-26,19:00,FKKD,29.0,25.0,101.3,280,05
2016-01-26,20:00,FKKD,29.0,25.0,101.4,280,04
2016-01-26,21:00,FKKD,28.0,25.0,101.4,000,00
2016-01-26,22:00,FKKD,27.0,25.0,101.4,000,00
2016-01-26,23:00,FKKD,27.0,25.0,101.4,000,00
2016-01-27,00:00,FKKD,27.0,25.0,101.4,000,00
2016-01-27,01:00,FKKD,27.0,25.0,101.3,000,00
2016-01-27,02:00,FKKD,26.0,25.0,101.3,000,00
2016-01-27,03:00,FKKD,26.0,25.0,101.3,000,00
2016-01-27,04:00,FKKD,26.0,25.0,101.3,000,00
2016-01-27,05:00,FKKD,26.0,25.0,101.3,000,00
2016-01-27,06:00,FKKD,26.0,25.0,101.3,000,00
2016-01-27,07:00,FKKD,27.0,24.0,101.4,090,04
2016-01-27,08:00,FKKD,28.0,23.0,101.5,000,00
2016-01-27,09:00,FKKD,30.0,23.0,101.5,000,00
2016-01-27,10:00,FKKD,32.0,23.0,101.4,000,00
2016-01-27,11:00,FKKD,32.0,23.0,101.3,220,02
2016-01-27,12:00,FKKD,34.0,21.0,101.3,290,01
2016-01-27,13:00,FKKD,34.0,23.0,101.1,200,05
2016-01-27,14:00,FKKD,34.0,21.0,101.0,220,06
2016-01-27,15:00,FKKD,33.0,23.0,100.9,260,10
2016-01-27,16:00,FKKD,32.0,26.0,100.9,240,07
2016-01-27,17:00,FKKD,30.0,25.0,100.9,250,05
2016-01-27,18:00,FKKD,29.0,25.0,101.0,280,04
2016-01-27,19:00,FKKD,28.0,26.0,101.1,230,02
2016-01-27,20:00,FKKD,28.0,26.0,101.2,240,01
2016-01-27,21:00,FKKD,28.0,26.0,101.2,260,01
2016-01-27,22:00,FKKD,27.0,26.0,101.3,000,00
2016-01-27,23:00,FKKD,27.0,26.0,101.3,000,00
2016-01-28,00:00,FKKD,26.0,26.0,101.2,000,00
2016-01-28,01:00,FKKD,26.0,25.0,101.2,000,00
2016-01-28,02:00,FKKD,26.0,25.0,101.1,000,00
2016-01-28,03:00,FKKD,26.0,25.0,101.1,000,00
2016-01-28,04:00,FKKD,26.0,25.0,101.1,140,02
2016-01-28,05:00,FKKD,26.0,25.0,101.2,000,00
2016-01-28,06:00,FKKD,26.0,25.0,101.2,000,00
2016-01-28,07:00,FKKD,26.0,25.0,101.4,000,00
2016-01-28,08:00,FKKD,28.0,25.0,101.4,130,04
2016-01-28,09:00,FKKD,30.0,25.0,101.4,090,03
2016-01-28,10:00,FKKD,31.0,24.0,101.4,140,04
2016-01-28,11:00,FKKD,32.0,24.0,101.3,090,03
2016-01-28,12:00,FKKD,33.0,23.0,101.1,100,03
2016-01-28,13:00,FKKD,35.0,21.0,101.0,140,03
2016-01-28,14:00,FKKD,35.0,22.0,100.8,280,04
2016-01-28,15:00,FKKD,34.0,23.0,100.7,260,04
2016-01-28,16:00,FKKD,33.0,24.0,100.7,250,05
2016-01-28,17:00,FKKD,31.0,25.0,100.8,250,05
2016-01-28,18:00,FKKD,29.0,26.0,100.8,270,03
2016-01-28,19:00,FKKD,29.0,26.0,100.9,270,02
2016-01-28,20:00,FKKD,28.0,25.0,101.0,000,00
2016-01-28,21:00,FKKD,27.0,26.0,101.1,000,00
2016-01-28,22:00,FKKD,27.0,26.0,101.1,000,00
2016-01-28,23:00,FKKD,27.0,26.0,101.1,000,00
2016-01-29,00:00,FKKD,26.0,26.0,101.0,000,00
2016-01-29,01:00,FKKD,26.0,26.0,101.0,000,00
2016-01-29,02:00,FKKD,26.0,25.0,101.0,110,02
2016-01-29,03:00,FKKD,25.0,24.0,101.0,170,02
2016-01-29,04:00,FKKD,25.0,24.0,101.0,150,01
2016-01-29,05:00,FKKD,25.0,24.0,101.1,000,00
2016-01-29,06:00,FKKD,24.0,24.0,101.1,000,00
2016-01-29,07:00,FKKD,25.0,24.0,101.2,130,02
2016-01-29,08:00,FKKD,26.0,24.0,101.3,150,01
2016-01-29,09:00,FKKD,29.0,23.0,101.3,130,02
2016-01-29,10:00,FKKD,31.0,23.0,101.2,000,00
2016-01-29,11:00,FKKD,32.0,24.0,101.1,170,03
2016-01-29,12:00,FKKD,34.0,23.0,101.0,180,04
2016-01-29,13:00,FKKD,34.0,15.0,100.8,200,02
2016-01-29,14:00,FKKD,36.0,14.0,100.8,200,03
2016-01-29,15:00,FKKD,34.0,19.0,100.7,290,05
2016-01-29,16:00,FKKD,33.0,20.0,100.7,270,04
2016-01-29,17:00,FKKD,31.0,23.0,100.7,270,05
2016-01-29,18:00,FKKD,29.0,24.0,100.8,270,03
2016-01-29,19:00,FKKD,28.0,25.0,100.9,300,02
2016-01-29,20:00,FKKD,28.0,25.0,101.0,290,01
2016-01-29,21:00,FKKD,26.0,24.0,101.1,000,00
2016-01-29,22:00,FKKD,26.0,24.0,101.1,000,00
2016-01-29,22:30,FKKD,26.0,23.0,101.1,020,02
2016-01-29,23:00,FKKD,26.0,23.0,101.1,020,02
2016-01-30,00:00,FKKD,25.0,23.0,101.1,000,00
2016-01-30,01:00,FKKD,24.0,23.0,101.0,000,00
2016-01-30,02:00,FKKD,24.0,23.0,101.0,170,02
2016-01-30,03:00,FKKD,24.0,23.0,101.0,000,00
2016-01-30,04:00,FKKD,24.0,23.0,101.0,140,01
2016-01-30,05:00,FKKD,24.0,23.0,101.1,000,00
2016-01-30,06:00,FKKD,23.0,22.0,101.1,000,00
2016-01-30,07:00,FKKD,24.0,22.0,101.2,120,01
2016-01-30,08:00,FKKD,26.0,22.0,101.3,120,02
2016-01-30,09:00,FKKD,28.0,22.0,101.3,000,00
2016-01-30,10:00,FKKD,30.0,21.0,101.2,160,04
2016-01-30,11:00,FKKD,32.0,21.0,101.1,160,02
2016-01-30,12:00,FKKD,33.0,17.0,101.0,240,02
2016-01-30,13:00,FKKD,34.0,16.0,100.9,220,06
2016-01-30,14:00,FKKD,35.0,18.0,100.8,280,06
2016-01-30,15:00,FKKD,34.0,17.0,100.8,280,06
2016-01-30,16:00,FKKD,33.0,19.0,100.8,270,06
2016-01-30,17:00,FKKD,31.0,20.0,100.9,250,05
2016-01-30,18:00,FKKD,29.0,23.0,100.9,250,03
2016-01-30,19:00,FKKD,28.0,24.0,101.0,280,03
2016-01-30,20:00,FKKD,27.0,24.0,101.1,000,00
2016-01-30,21:00,FKKD,26.0,24.0,101.1,000,00
2016-01-30,22:00,FKKD,25.0,24.0,101.1,000,00
2016-01-30,23:00,FKKD,25.0,24.0,101.1,000,00
2016-01-31,00:00,FKKD,25.0,24.0,101.0,000,00
2016-01-31,01:00,FKKD,25.0,24.0,101.0,000,00
2016-01-31,02:00,FKKD,25.0,24.0,101.0,160,02
2016-01-31,03:00,FKKD,24.0,23.0,101.0,000,00
2016-01-31,04:00,FKKD,24.0,23.0,101.0,000,00
2016-01-31,05:00,FKKD,24.0,23.0,101.1,000,00
2016-01-31,06:00,FKKD,24.0,23.0,101.2,090,01
2016-01-31,07:00,FKKD,25.0,23.0,101.3,090,01
2016-01-31,08:00,FKKD,26.0,23.0,101.3,160,02
2016-01-31,09:00,FKKD,27.0,24.0,101.3,100,02
2016-01-31,10:00,FKKD,29.0,24.0,101.3,110,04
2016-01-31,11:00,FKKD,31.0,24.0,101.2,020,02
2016-01-31,13:00,FKKD,33.0,23.0,101.0,280,05
2016-01-31,14:00,FKKD,33.0,18.0,100.9,260,06
2016-01-31,15:00,FKKD,33.0,19.0,100.9,260,06
2016-01-31,16:00,FKKD,32.0,20.0,100.9,260,05
2016-01-31,17:00,FKKD,31.0,21.0,100.9,260,06
2016-01-31,18:00,FKKD,29.0,22.0,101.0,280,04
2016-01-31,19:00,FKKD,29.0,24.0,101.1,260,04
2016-01-31,20:00,FKKD,28.0,24.0,101.2,280,02
2016-01-31,22:00,FKKD,26.0,25.0,101.2,000,00
2016-01-31,23:00,FKKD,26.0,24.0,101.2,000,00
2016-04-01,00:00,FKKD,28.0,26.0,101.0,000,00
2016-04-01,01:00,FKKD,27.0,27.0,100.9,160,03
2016-04-01,02:00,FKKD,27.0,26.0,100.9,280,04
2016-04-01,03:00,FKKD,27.0,26.0,100.9,000,00
2016-04-01,04:00,FKKD,27.0,26.0,100.9,320,02
2016-04-01,05:00,FKKD,27.0,26.0,100.9,000,00
2016-04-01,06:00,FKKD,27.0,26.0,101.0,230,01
2016-04-01,07:00,FKKD,27.0,26.0,101.1,210,03
2016-04-01,08:00,FKKD,29.0,26.0,101.1,330,01
2016-04-01,09:00,FKKD,30.0,26.0,101.1,250,04
2016-04-01,10:00,FKKD,31.0,26.0,101.1,000,00
2016-04-01,11:00,FKKD,31.0,26.0,101.0,240,07
2016-04-01,12:00,FKKD,31.0,26.0,101.0,250,13
2016-04-01,13:00,FKKD,32.0,24.0,100.9,280,09
2016-04-01,14:00,FKKD,32.0,25.0,100.7,240,09
2016-04-01,15:00,FKKD,31.0,26.0,100.7,240,13
2016-04-01,16:00,FKKD,30.0,26.0,100.7,260,08
2016-04-01,17:00,FKKD,29.0,25.0,100.7,230,06
2016-04-01,18:00,FKKD,29.0,26.0,100.8,220,03
2016-04-01,19:00,FKKD,28.0,26.0,100.9,230,02
2016-04-01,20:00,FKKD,28.0,25.0,101.0,210,02
2016-04-01,21:00,FKKD,28.0,26.0,101.0,000,00
2016-04-01,22:00,FKKD,28.0,26.0,101.0,000,00
2016-04-01,23:00,FKKD,27.0,26.0,101.0,000,00
2016-04-02,00:00,FKKD,26.0,25.0,101.0,230,05
2016-04-02,02:00,FKKD,26.0,25.0,100.9,170,02
2016-04-02,03:00,FKKD,25.0,25.0,100.8,150,01
2016-04-02,04:00,FKKD,26.0,25.0,100.8,140,02
2016-04-02,05:00,FKKD,26.0,25.0,100.9,000,00
2016-04-02,06:00,FKKD,26.0,25.0,101.0,100,01
2016-04-02,07:00,FKKD,26.0,25.0,101.0,130,01
2016-04-02,08:00,FKKD,27.0,26.0,101.2,150,01
2016-04-02,09:00,FKKD,28.0,26.0,101.2,180,01
2016-04-02,10:00,FKKD,28.0,26.0,101.2,260,03
2016-04-02,11:00,FKKD,30.0,25.0,101.2,260,08
2016-04-02,13:00,FKKD,32.0,25.0,101.0,240,08
2016-04-02,14:00,FKKD,31.0,25.0,100.9,250,10
2016-04-02,15:00,FKKD,31.0,25.0,100.8,230,09
2016-04-02,16:00,FKKD,30.0,26.0,100.8,230,08
2016-04-02,17:00,FKKD,29.0,26.0,100.8,230,07
2016-04-02,18:00,FKKD,29.0,25.0,100.9,230,05
2016-04-02,19:00,FKKD,28.0,26.0,100.9,190,03
2016-04-02,20:00,FKKD,28.0,26.0,101.1,170,02
2016-04-02,21:00,FKKD,27.0,26.0,101.2,000,00
2016-04-02,22:00,FKKD,27.0,26.0,101.2,120,02
2016-04-02,23:00,FKKD,26.0,26.0,101.1,000,00
2016-04-03,00:00,FKKD,26.0,25.0,101.0,080,01
2016-04-03,02:00,FKKD,25.0,25.0,100.8,000,00
2016-04-03,03:00,FKKD,26.0,25.0,100.9,000,00
2016-04-03,04:00,FKKD,26.0,25.0,100.9,000,00
2016-04-03,05:00,FKKD,26.0,25.0,101.0,000,00
2016-04-03,06:00,FKKD,26.0,25.0,101.0,000,00
2016-04-03,07:00,FKKD,27.0,26.0,101.0,120,02
2016-04-03,08:00,FKKD,29.0,26.0,101.1,180,04
2016-04-03,09:00,FKKD,29.0,26.0,101.1,180,03
2016-04-03,10:00,FKKD,31.0,26.0,101.1,220,04
2016-04-03,11:00,FKKD,32.0,25.0,101.0,240,06
2016-04-03,12:00,FKKD,33.0,25.0,101.0,290,05
2016-04-03,13:00,FKKD,33.0,25.0,100.8,230,07
2016-04-03,14:00,FKKD,33.0,24.0,100.7,270,11
2016-04-03,15:00,FKKD,32.0,26.0,100.7,260,07
2016-04-03,16:00,FKKD,32.0,26.0,100.7,250,08
2016-04-03,17:00,FKKD,30.0,26.0,100.7,280,11
2016-04-03,18:00,FKKD,29.0,26.0,100.8,270,05
2016-04-03,19:00,FKKD,29.0,26.0,100.9,220,03
2016-04-03,20:00,FKKD,29.0,26.0,100.9,250,01
2016-04-03,21:00,FKKD,29.0,26.0,100.9,240,03
2016-04-03,22:00,FKKD,29.0,26.0,101.0,240,02
2016-04-03,23:00,FKKD,28.0,26.0,101.0,000,00
2016-04-04,00:00,FKKD,28.0,26.0,101.0,210,02
2016-04-04,01:00,FKKD,27.0,26.0,101.0,000,00
2016-04-04,02:00,FKKD,27.0,26.0,101.0,280,07
2016-04-04,03:00,FKKD,26.0,25.0,100.9,000,00
2016-04-04,04:00,FKKD,26.0,25.0,101.0,010,02
2016-04-04,05:00,FKKD,26.0,25.0,101.1,330,03
2016-04-04,06:00,FKKD,26.0,25.0,101.1,010,02
2016-04-04,07:00,FKKD,26.0,25.0,101.1,020,02
2016-04-04,08:00,FKKD,27.0,26.0,101.2,030,02
2016-04-04,09:00,FKKD,27.0,24.0,101.2,070,04
2016-04-04,10:00,FKKD,28.0,25.0,101.1,090,03
2016-04-04,11:00,FKKD,31.0,26.0,101.1,280,05
2016-04-04,12:00,FKKD,31.0,26.0,101.1,330,04
2016-04-04,13:00,FKKD,32.0,26.0,100.9,250,04
2016-04-04,14:00,FKKD,32.0,26.0,100.8,270,08
2016-04-04,15:00,FKKD,32.0,26.0,100.8,250,08
2016-04-04,16:00,FKKD,31.0,26.0,100.8,250,07
2016-04-04,17:00,FKKD,30.0,26.0,100.8,270,06
2016-04-04,18:00,FKKD,30.0,26.0,100.9,240,03
2016-04-04,19:00,FKKD,29.0,26.0,101.0,290,04
2016-04-04,20:00,FKKD,29.0,27.0,101.0,260,03
2016-04-04,21:00,FKKD,28.0,27.0,101.0,330,02
2016-04-04,22:00,FKKD,27.0,26.0,101.0,000,00
2016-04-04,23:00,FKKD,27.0,26.0,100.9,000,00
2016-04-05,00:00,FKKD,27.0,26.0,100.9,000,00
2016-04-05,01:00,FKKD,26.0,26.0,100.9,000,00
2016-04-05,02:00,FKKD,27.0,26.0,100.9,100,01
2016-04-05,03:00,FKKD,27.0,26.0,100.9,000,00
2016-04-05,04:00,FKKD,26.0,26.0,100.8,000,00
2016-04-05,05:00,FKKD,26.0,26.0,100.9,000,00
2016-04-05,06:00,FKKD,26.0,25.0,101.0,040,02
2016-04-05,07:00,FKKD,27.0,26.0,101.1,000,00
2016-04-05,08:00,FKKD,30.0,26.0,101.1,000,00
2016-04-05,09:00,FKKD,31.0,26.0,101.1,000,00
2016-04-05,10:00,FKKD,32.0,25.0,101.1,240,04
2016-04-05,11:00,FKKD,33.0,25.0,101.0,250,09
2016-04-05,12:00,FKKD,33.0,26.0,100.9,250,08
2016-04-05,14:00,FKKD,30.0,25.0,100.7,210,06
2016-04-05,15:00,FKKD,29.0,27.0,100.6,200,04
2016-04-05,16:00,FKKD,29.0,27.0,100.6,220,05
2016-04-05,17:00,FKKD,29.0,27.0,100.7,220,06
2016-04-05,18:00,FKKD,29.0,25.0,100.7,280,04
2016-04-05,19:00,FKKD,29.0,26.0,100.8,260,04
2016-04-05,20:00,FKKD,29.0,25.0,100.8,230,09
2016-04-05,21:00,FKKD,27.0,27.0,100.9,000,00
2016-04-05,22:00,FKKD,27.0,26.0,100.9,000,00
2016-04-05,23:00,FKKD,27.0,27.0,100.9,110,01
2016-04-06,00:00,FKKD,27.0,27.0,100.9,000,00
2016-04-06,01:00,FKKD,27.0,26.0,100.9,000,00
2016-04-06,02:00,FKKD,27.0,26.0,100.6,080,02
2016-04-06,03:00,FKKD,26.0,26.0,100.7,000,00
2016-04-06,04:00,FKKD,26.0,26.0,100.7,000,00
2016-04-06,05:00,FKKD,26.0,26.0,100.8,080,02
2016-04-06,06:00,FKKD,26.0,25.0,100.8,000,00
2016-04-06,07:00,FKKD,27.0,24.0,100.9,000,00
2016-04-06,08:00,FKKD,27.0,26.0,101.0,160,02
2016-04-06,09:00,FKKD,28.0,26.0,101.0,190,04
2016-04-06,10:00,FKKD,28.0,26.0,101.0,250,05
2016-04-06,11:00,FKKD,27.0,25.0,101.0,260,07
2016-04-06,12:00,FKKD,27.0,25.0,101.0,140,14
2016-04-06,13:00,FKKD,23.0,22.0,100.9,000,00
2016-04-06,14:00,FKKD,24.0,22.0,100.9,010,02
2016-04-06,15:00,FKKD,24.0,23.0,100.8,020,03
2016-04-06,16:00,FKKD,25.0,23.0,100.7,350,01
2016-04-06,17:00,FKKD,25.0,23.0,100.7,030,03
2016-04-06,18:00,FKKD,24.0,23.0,100.7,010,02
2016-04-06,19:00,FKKD,24.0,23.0,100.8,000,00
2016-04-06,20:00,FKKD,24.0,24.0,100.9,000,00
2016-04-06,21:00,FKKD,24.0,23.0,101.0,000,00
2016-04-06,22:00,FKKD,24.0,23.0,101.1,140,02
2016-04-06,23:00,FKKD,24.0,23.0,101.1,140,02
2016-04-07,00:00,FKKD,24.0,23.0,101.1,150,01
2016-04-07,01:00,FKKD,24.0,23.0,101.1,000,00
2016-04-07,02:00,FKKD,24.0,23.0,101.0,000,00
2016-04-07,03:00,FKKD,24.0,23.0,101.0,000,00
2016-04-07,04:00,FKKD,24.0,23.0,101.0,000,00
2016-04-07,05:00,FKKD,24.0,24.0,101.0,000,00
2016-04-07,06:00,FKKD,24.0,24.0,101.1,000,00
2016-04-07,07:00,FKKD,25.0,24.0,101.2,150,02
2016-04-07,08:00,FKKD,26.0,24.0,101.3,150,03
2016-04-07,10:00,FKKD,29.0,24.0,101.3,160,05
2016-04-07,11:00,FKKD,30.0,25.0,101.2,150,04
2016-04-07,12:00,FKKD,31.0,24.0,101.2,300,07
2016-04-07,13:00,FKKD,33.0,24.0,101.0,240,04
2016-04-07,14:00,FKKD,33.0,23.0,100.9,270,02
2016-04-07,15:00,FKKD,33.0,23.0,100.8,240,08
2016-04-07,16:00,FKKD,32.0,24.0,100.7,260,09
